CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 01403_ct1.csv
#     CTD,20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 14
CASTNO = 3
DATE = 20181013
TIME = 1213
LATITUDE = 32.000280
LONGITUDE = -151.999880
DEPTH =  5350
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   23.3267,2,   35.1659,2,  215.0313,2,    4.6324,1,    0.0184,1,    1.3968,1
       2.0,2,   23.3268,2,   35.1659,2,  215.0819,2,    4.6291,1,     0.019,1,     1.397,1
       4.0,2,   23.3265,2,    35.166,2,   215.017,2,    4.6359,1,    0.0187,1,    1.3893,1
       6.0,2,   23.3268,2,   35.1659,2,  214.7457,2,    4.6365,1,    0.0195,1,     1.385,1
       8.0,2,   23.3276,2,   35.1657,2,   214.469,2,    4.6356,1,    0.0186,1,    1.3798,1
      10.0,2,   23.3289,2,   35.1658,2,  214.9167,2,    4.6343,1,    0.0194,1,     1.375,1
      12.0,2,   23.3288,2,   35.1656,2,   214.346,2,    4.6136,1,    0.0189,1,    1.3704,1
      14.0,2,   23.3261,2,   35.1645,2,  214.5887,2,    4.6356,1,    0.0195,1,    1.3654,1
      16.0,2,    23.324,2,    35.164,2,  214.8516,2,    4.6354,1,    0.0193,1,    1.3632,1
      18.0,2,   23.3232,2,   35.1637,2,  214.3227,2,    4.6351,1,    0.0186,1,    1.3627,1
      20.0,2,   23.3242,2,   35.1643,2,  215.1948,2,    4.6338,1,    0.0195,1,    1.3625,1
      22.0,2,   23.3271,2,   35.1651,2,  215.1337,2,    4.6358,1,    0.0188,1,    1.3615,1
      24.0,2,   23.3276,2,   35.1652,2,  215.4878,2,    4.6344,1,     0.019,1,    1.3607,1
      26.0,2,    23.328,2,   35.1652,2,  215.4841,2,    4.6358,1,     0.019,1,    1.3616,1
      28.0,2,   23.3294,2,   35.1665,2,  215.7225,2,    4.6357,1,    0.0188,1,    1.3637,1
      30.0,2,   23.3311,2,   35.1659,2,  215.4564,2,    4.6346,1,    0.0185,1,    1.3655,1
      32.0,2,   23.3319,2,    35.166,2,  215.0661,2,    4.6355,1,    0.0192,1,    1.3659,1
      34.0,2,   23.3326,2,    35.166,2,  214.9865,2,     4.636,1,    0.0187,1,    1.3663,1
      36.0,2,   23.3321,2,   35.1664,2,  215.4696,2,    4.6352,1,    0.0194,1,    1.3666,1
      38.0,2,   23.3323,2,   35.1663,2,  215.9606,2,    4.6348,1,    0.0194,1,    1.3669,1
      40.0,2,   23.0883,2,   35.1124,2,  216.7181,2,    4.6348,1,    0.0186,1,    1.3675,1
      42.0,2,   20.6519,2,   34.7585,2,  231.8048,2,    4.6245,1,    0.0222,1,    1.3674,1
      44.0,2,   18.8021,2,   34.5266,2,  244.3848,2,    4.6219,1,     0.022,1,    1.3673,1
      46.0,2,   18.6058,2,   34.4965,2,  256.7116,2,     4.624,1,     0.022,1,     1.367,1
