CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 02305_ct1.csv
#     CTD, 20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 23
CASTNO = 5
DATE = 20181102
TIME = 0147
LATITUDE = 7.494820
LONGITUDE = -152.010080
DEPTH =  5322
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,6,     29.39,6,   33.2704,6,  196.8972,6,    4.6742,6,    0.0033,6,      -999,9
       2.0,2,   29.3816,2,   33.2629,2,  197.2336,2,    4.6755,1,    0.0035,1,      -999,9
       4.0,2,   29.3686,2,   33.2531,2,  197.0316,2,      4.64,1,    0.0035,1,      -999,9
       6.0,2,    29.368,2,   33.2533,2,  197.2269,2,    4.6492,1,    0.0036,1,      -999,9
       8.0,2,   29.3727,2,   33.2574,2,  197.5687,2,    4.6705,1,    0.0029,1,      -999,9
      10.0,2,   29.4354,2,   33.3096,2,  197.3749,2,    4.6773,1,    0.0024,1,      -999,9
      12.0,2,    29.453,2,   33.3279,2,  197.1554,2,    4.6778,1,    0.0024,1,      -999,9
      14.0,2,   29.4737,2,   33.3534,2,  197.1853,2,    4.6782,1,    0.0026,1,      -999,9
      16.0,2,   29.4802,2,   33.3593,2,  197.0582,2,    4.6781,1,    0.0024,1,      -999,9
      18.0,2,   29.4817,2,     33.36,2,  197.3078,2,    4.6781,1,    0.0024,1,      -999,9
      20.0,2,   29.4829,2,    33.361,2,  197.1799,2,    4.6784,1,    0.0024,1,      -999,9
      22.0,2,   29.4824,2,    33.361,2,  197.1999,2,    4.6777,1,    0.0024,1,      -999,9
      24.0,2,   29.4798,2,   33.3597,2,  197.0204,2,    4.6781,1,    0.0024,1,      -999,9
      26.0,2,   29.4786,2,   33.3592,2,  196.9042,2,     4.678,1,    0.0024,1,      -999,9
      28.0,2,   29.4789,2,   33.3592,2,  196.8563,2,    4.6783,1,    0.0025,1,      -999,9
      30.0,2,   29.4849,2,   33.3626,2,  197.2205,2,    4.6778,1,    0.0024,1,      -999,9
      32.0,2,   29.5145,2,   33.3823,2,  197.3634,2,    4.6786,1,    0.0025,1,      -999,9
      34.0,2,   29.5835,2,   33.4388,2,  197.4105,2,     4.678,1,    0.0025,1,      -999,9
      36.0,2,   29.9217,2,   33.7863,2,  196.7034,2,    4.6738,1,    0.0032,1,      -999,9
      38.0,2,   29.9408,2,   33.8749,2,   199.319,2,    4.6733,1,    0.0037,1,      -999,9
      40.0,2,   29.8946,2,   33.9008,2,  199.6604,2,    4.6737,1,    0.0038,1,      -999,9
      42.0,2,   29.8426,2,   33.9229,2,  199.9361,2,    4.6729,1,    0.0039,1,      -999,9
      44.0,2,   29.7875,2,   33.9531,2,  200.3125,2,    4.6727,1,    0.0042,1,      -999,9
      46.0,2,   29.7658,2,    34.029,2,  200.4023,2,    4.6722,1,    0.0044,1,      -999,9
      48.0,2,   29.6863,2,   34.1241,2,  201.0576,2,    4.6711,1,    0.0046,1,      -999,9
      50.0,2,   29.5777,2,   34.1662,2,   201.399,2,    4.6696,1,    0.0048,1,      -999,9
      52.0,2,   29.4049,2,   34.2233,2,  201.7101,2,    4.6694,1,    0.0049,1,      -999,9
      54.0,2,   29.2851,2,   34.2671,2,  201.6616,2,    4.6698,1,    0.0049,1,      -999,9
      56.0,2,   29.0996,2,   34.2975,2,  201.0922,2,    4.6692,1,     0.005,1,      -999,9
      58.0,2,   28.8353,2,   34.3411,2,  202.2574,2,    4.6684,1,    0.0052,1,      -999,9
      60.0,2,   28.6064,2,   34.3816,2,  202.0303,2,     4.667,1,     0.006,1,      -999,9
      62.0,2,   28.5137,2,   34.3979,2,  201.5616,2,    4.6662,1,     0.006,1,      -999,9
      64.0,2,   28.3154,2,   34.4385,2,  201.3313,2,    4.6647,1,    0.0064,1,      -999,9
      66.0,2,   27.9346,2,   34.4993,2,  197.9243,2,    4.6624,1,    0.0073,1,      -999,9
      68.0,2,   27.6222,2,   34.5343,2,    197.09,2,    4.6618,1,    0.0074,1,      -999,9
      70.0,2,   27.4593,2,   34.5524,2,  196.4843,2,    4.6626,1,    0.0074,1,      -999,9
      72.0,2,   27.2609,2,   34.5718,2,  196.8599,2,    4.6627,1,    0.0076,1,      -999,9
      74.0,2,   26.9295,2,    34.595,2,  192.2603,2,    4.6595,1,    0.0091,1,      -999,9
      76.0,2,   26.6251,2,   34.6163,2,  188.6603,2,    4.6588,1,    0.0096,1,      -999,9
      78.0,2,   26.2515,2,   34.6413,2,  185.3798,2,    4.6565,1,    0.0117,1,      -999,9
      80.0,2,   25.9869,2,   34.6506,2,   176.281,2,    4.6557,1,     0.012,1,      -999,9
      82.0,2,   25.7481,2,   34.6702,2,  173.7241,2,    4.6543,1,    0.0121,1,      -999,9
      84.0,2,   25.5393,2,   34.6774,2,  174.0428,2,     4.653,1,    0.0129,1,      -999,9
      86.0,2,   24.5238,2,   34.7357,2,  173.7691,2,    4.6571,1,    0.0111,1,      -999,9
      88.0,2,   23.9339,2,   34.7486,2,  167.3234,2,    4.6643,1,    0.0111,1,      -999,9
      90.0,2,   23.4007,2,   34.7417,2,  159.2946,2,    4.6688,1,    0.0091,1,      -999,9
      92.0,2,   23.0374,2,   34.7391,2,  149.2514,2,    4.6702,1,    0.0084,1,      -999,9
      94.0,2,   22.5908,2,   34.7431,2,  144.6009,2,    4.6708,1,    0.0077,1,      -999,9
      96.0,2,   22.1591,2,   34.7474,2,   140.128,2,    4.6713,1,    0.0074,1,      -999,9
      98.0,2,   21.9047,2,   34.7459,2,  136.6022,2,    4.6711,1,    0.0077,1,      -999,9
     100.0,2,   21.4615,2,   34.7466,2,  135.5525,2,    4.6704,1,    0.0078,1,      -999,9
     102.0,2,    21.267,2,   34.7437,2,  133.7694,2,    4.6712,1,    0.0079,1,      -999,9
     104.0,2,   21.1373,2,   34.7426,2,  132.2099,2,    4.6729,1,    0.0075,1,      -999,9
     106.0,2,   20.9594,2,   34.7389,2,  131.6267,2,    4.6733,1,    0.0072,1,      -999,9
     108.0,2,   20.6779,2,   34.7403,2,  130.7256,2,    4.6748,1,     0.007,1,      -999,9
     110.0,2,   20.3995,2,   34.7339,2,  130.7836,2,    4.6755,1,    0.0064,1,      -999,9
     112.0,2,   19.9795,2,   34.7398,2,  132.3089,2,    4.6787,1,    0.0061,1,      -999,9
     114.0,2,    19.745,2,   34.7274,2,  137.9763,2,    4.6788,1,    0.0057,1,      -999,9
     116.0,2,   19.3078,2,   34.7084,2,  140.2818,2,    4.6821,1,    0.0049,1,      -999,9
     118.0,2,   18.6577,2,   34.6884,2,  138.6946,2,    4.6835,1,    0.0049,1,      -999,9
     120.0,2,   18.1117,2,    34.676,2,  133.5659,2,    4.6847,1,    0.0049,1,      -999,9
     122.0,2,   17.2897,2,   34.6626,2,  127.3901,2,    4.6856,1,    0.0049,1,      -999,9
     124.0,2,   17.0517,2,   34.6573,2,  117.5987,2,    4.6861,1,    0.0048,1,      -999,9
     126.0,2,   17.0421,2,    34.649,2,  110.7705,2,    4.6861,1,    0.0049,1,      -999,9
     128.0,2,   16.9802,2,   34.6399,2,   108.905,2,    4.6868,1,    0.0046,1,      -999,9
     130.0,2,   16.6718,2,   34.6194,2,  108.8996,2,    4.6864,1,    0.0047,1,      -999,9
     132.0,2,   16.2902,2,   34.6034,2,   106.297,2,    4.6866,1,    0.0048,1,      -999,9
     134.0,2,    15.917,2,   34.5846,2,  103.1606,2,    4.6873,1,    0.0043,1,      -999,9
     136.0,2,   15.3147,2,   34.5553,2,   100.128,2,    4.6869,1,    0.0046,1,      -999,9
     138.0,2,   15.1346,2,   34.5374,2,   94.7001,2,    4.6881,1,    0.0044,1,      -999,9
     140.0,2,   14.7242,2,    34.539,2,   93.9538,2,    4.6888,1,    0.0038,1,      -999,9
     142.0,2,   14.6013,2,   34.5381,2,   90.9483,2,    4.6897,1,    0.0037,1,      -999,9
     144.0,2,   14.4237,2,   34.5379,2,    88.578,2,    4.6899,1,    0.0039,1,      -999,9
     146.0,2,   14.1358,2,   34.5405,2,   85.9873,2,    4.6916,1,    0.0037,1,      -999,9
     148.0,2,   13.8134,2,   34.5424,2,    82.106,2,    4.6919,1,    0.0039,1,      -999,9
     150.0,2,   13.5183,2,   34.5508,2,   76.4102,2,    4.6934,1,    0.0037,1,      -999,9
     152.0,2,   13.2719,2,   34.5633,2,   72.7959,2,    4.6937,1,    0.0035,1,      -999,9
     154.0,2,   12.9776,2,   34.5833,2,   62.9984,2,    4.6957,1,    0.0035,1,      -999,9
     156.0,2,   12.7688,2,    34.581,2,   53.1406,2,     4.697,1,    0.0032,1,      -999,9
     158.0,2,   12.6221,2,   34.5794,2,   48.6603,2,    4.6973,1,    0.0029,1,      -999,9
     160.0,2,   12.4865,2,   34.5765,2,   45.5439,2,    4.6982,1,    0.0025,1,      -999,9
     162.0,2,   12.2389,2,   34.5944,2,   43.5341,2,    4.6987,1,    0.0025,1,      -999,9
     164.0,2,   12.1666,2,   34.6126,2,   35.4941,2,    4.6995,1,    0.0025,1,      -999,9
     166.0,2,   12.0874,2,   34.6258,2,   31.3037,2,    4.7011,1,    0.0024,1,      -999,9
     168.0,2,   12.0734,2,   34.6278,2,   29.4272,2,    4.7006,1,    0.0024,1,      -999,9
     170.0,2,   12.0571,2,    34.629,2,   27.5152,2,    4.7014,1,    0.0024,1,      -999,9
     172.0,2,   12.0234,2,    34.633,2,   26.5432,2,    4.7019,1,    0.0024,1,      -999,9
     174.0,2,   11.9479,2,   34.6496,2,   25.9648,2,    4.7022,1,    0.0024,1,      -999,9
     176.0,2,   11.8443,2,   34.6558,2,   23.5279,2,    4.7032,1,    0.0024,1,      -999,9
     178.0,2,   11.7785,2,   34.6535,2,   23.8191,2,    4.7033,1,    0.0023,1,      -999,9
     180.0,2,   11.7351,2,   34.6799,2,   24.0744,2,    4.7035,1,    0.0022,1,      -999,9
     182.0,2,   11.6773,2,   34.6778,2,   23.1516,2,    4.7046,1,    0.0023,1,      -999,9
     184.0,2,   11.4347,2,   34.6742,2,   21.0507,2,    4.7044,1,    0.0017,1,      -999,9
     186.0,2,   11.3845,2,   34.6768,2,   25.4392,2,     4.704,1,    0.0016,1,      -999,9
     188.0,2,    11.205,2,    34.682,2,   27.5456,2,    4.7037,1,    0.0013,1,      -999,9
     190.0,2,   11.1496,2,   34.6838,2,   26.1918,2,     4.703,1,    0.0012,1,      -999,9
     192.0,2,   11.1387,2,   34.6821,2,   24.3382,2,    4.7033,1,    0.0013,1,      -999,9
     194.0,2,   11.0988,2,   34.6841,2,   24.1806,2,    4.7033,1,    0.0012,1,      -999,9
     196.0,2,   10.9859,2,   34.6895,2,   23.7916,2,    4.7033,1,    0.0012,1,      -999,9
     198.0,2,   10.9597,2,   34.6916,2,   22.7112,2,    4.7026,1,    0.0012,1,      -999,9
