CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 01606_ct1.csv
#     CTD, 20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 16
CASTNO = 6
DATE = 20181017
TIME = 0321
LATITUDE = 26.999640
LONGITUDE = -152.000020
DEPTH =  5472
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,6,   24.5072,6,   35.4345,6,  207.8813,6,     4.648,6,    0.0015,6,      -999,9
       2.0,6,   24.5072,6,   35.4345,6,  207.8813,6,     4.648,6,    0.0015,6,      -999,9
       4.0,6,   24.5072,6,   35.4345,6,  207.8813,6,     4.648,6,    0.0015,6,      -999,9
       6.0,2,   24.5051,2,   35.4367,2,  207.8344,2,    4.6479,1,    0.0013,1,      -999,9
       8.0,2,   24.4924,2,   35.4371,2,  208.0523,2,    4.6465,1,    0.0014,1,      -999,9
      10.0,2,   24.4757,2,   35.4371,2,  208.1405,2,    4.6471,1,    0.0013,1,      -999,9
      12.0,2,   24.4619,2,   35.4371,2,  207.8177,2,    4.6468,1,    0.0014,1,      -999,9
      14.0,2,   24.4555,2,   35.4371,2,  208.0036,2,     4.646,1,    0.0014,1,      -999,9
      16.0,2,   24.4508,2,    35.437,2,  208.3775,2,     4.646,1,    0.0014,1,      -999,9
      18.0,2,    24.447,2,   35.4369,2,  208.1705,2,    4.6457,1,    0.0016,1,      -999,9
      20.0,2,   24.4453,2,   35.4368,2,  208.1578,2,    4.6457,1,    0.0017,1,      -999,9
      22.0,2,   24.4435,2,   35.4369,2,  208.3265,2,    4.6452,1,    0.0018,1,      -999,9
      24.0,2,   24.4426,2,   35.4369,2,    208.07,2,    4.6458,1,    0.0019,1,      -999,9
      26.0,2,   24.4403,2,   35.4366,2,  208.2403,2,     4.645,1,    0.0019,1,      -999,9
      28.0,2,   24.4379,2,   35.4367,2,  208.3378,2,    4.6446,1,    0.0019,1,      -999,9
      30.0,2,   24.4366,2,   35.4366,2,  207.9559,2,     4.645,1,    0.0017,1,      -999,9
      32.0,2,   24.4343,2,   35.4365,2,   208.264,2,    4.6443,1,    0.0022,1,      -999,9
      34.0,2,   24.4336,2,   35.4367,2,  208.2542,2,     4.645,1,    0.0021,1,      -999,9
      36.0,2,   24.4329,2,   35.4364,2,  207.9613,2,    4.6451,1,    0.0022,1,      -999,9
      38.0,2,   24.4325,2,   35.4364,2,  208.3579,2,    4.6457,1,    0.0023,1,      -999,9
      40.0,2,   24.4303,2,   35.4362,2,  208.2608,2,    4.6447,1,    0.0022,1,      -999,9
      42.0,2,   24.4285,2,   35.4359,2,  208.1805,2,    4.6455,1,    0.0023,1,      -999,9
      44.0,2,   24.4276,2,   35.4359,2,  208.4643,2,    4.6455,1,    0.0024,1,      -999,9
      46.0,2,   24.4273,2,   35.4359,2,  208.2765,2,    4.6459,1,    0.0024,1,      -999,9
      48.0,2,   24.4268,2,   35.4359,2,  208.2665,2,     4.646,1,    0.0024,1,      -999,9
      50.0,2,    24.425,2,   35.4357,2,  208.5974,2,     4.646,1,    0.0023,1,      -999,9
      52.0,2,   24.4213,2,    35.435,2,  208.3793,2,    4.6447,1,    0.0024,1,      -999,9
      54.0,2,   24.4152,2,   35.4339,2,  208.2031,2,    4.6463,1,    0.0024,1,      -999,9
      56.0,2,   24.4008,2,   35.4315,2,  208.2835,2,     4.647,1,    0.0024,1,      -999,9
      58.0,2,    24.238,2,    35.408,2,  209.2717,2,    4.6451,1,    0.0024,1,      -999,9
      60.0,2,   23.4461,2,   35.3121,2,  213.3939,2,    4.6376,1,    0.0028,1,      -999,9
      62.0,2,    22.566,2,   35.2374,2,   221.554,2,    4.6315,1,    0.0037,1,      -999,9
      64.0,2,   21.9752,2,   35.1893,2,  228.8823,2,    4.6304,1,    0.0037,1,      -999,9
      66.0,2,   21.6505,2,   35.1788,2,  231.2422,2,    4.6345,1,    0.0037,1,      -999,9
      68.0,2,   21.5149,2,   35.1697,2,  232.1227,2,    4.6354,1,    0.0039,1,      -999,9
      70.0,2,   21.3368,2,   35.1633,2,  232.9071,2,    4.6357,1,    0.0039,1,      -999,9
      72.0,2,   21.1822,2,    35.156,2,  233.4987,2,     4.635,1,    0.0044,1,      -999,9
      74.0,2,   21.0146,2,   35.1464,2,  234.4667,2,    4.6381,1,    0.0045,1,      -999,9
      76.0,2,   20.8592,2,   35.1408,2,  233.8907,2,    4.6397,1,    0.0046,1,      -999,9
      78.0,2,   20.6955,2,   35.1314,2,  233.5668,2,    4.6417,1,    0.0049,1,      -999,9
      80.0,2,    20.543,2,   35.1253,2,  232.9658,2,    4.6415,1,     0.005,1,      -999,9
      82.0,2,    20.295,2,   35.1133,2,  232.4318,2,    4.6449,1,    0.0049,1,      -999,9
      84.0,2,   20.1998,2,   35.1091,2,  230.9322,2,    4.6473,1,    0.0055,1,      -999,9
      86.0,2,   20.1459,2,   35.1043,2,  230.7585,2,     4.647,1,    0.0053,1,      -999,9
      88.0,2,   19.9838,2,   35.0913,2,  230.4375,2,    4.6479,1,     0.006,1,      -999,9
      90.0,2,   19.8803,2,   35.0844,2,   229.171,2,    4.6493,1,    0.0061,1,      -999,9
      92.0,2,   19.8146,2,   35.0782,2,  228.7856,2,    4.6518,1,    0.0063,1,      -999,9
      94.0,2,   19.7259,2,   35.0691,2,  228.3029,2,    4.6533,1,    0.0069,1,      -999,9
      96.0,2,   19.6106,2,   35.0592,2,   227.417,2,    4.6529,1,    0.0076,1,      -999,9
      98.0,2,   19.4925,2,   35.0483,2,  227.1013,2,    4.6498,1,     0.009,1,      -999,9
     100.0,2,   19.4387,2,   35.0439,2,  226.4562,2,    4.6476,1,    0.0097,1,      -999,9
     102.0,2,   19.3526,2,    35.036,2,  226.2546,2,    4.6461,1,    0.0102,1,      -999,9
     104.0,2,   19.3006,2,   35.0319,2,    225.53,2,    4.6459,1,    0.0112,1,      -999,9
     106.0,2,   19.2496,2,   35.0266,2,   224.573,2,    4.6469,1,    0.0119,1,      -999,9
     108.0,2,   19.1474,2,   35.0145,2,  224.2082,2,    4.6495,1,    0.0099,1,      -999,9
     110.0,2,   18.9927,2,   35.0013,2,  223.8516,2,    4.6531,1,    0.0093,1,      -999,9
     112.0,2,   18.9138,2,   34.9936,2,  222.3154,2,    4.6569,1,    0.0086,1,      -999,9
     114.0,2,   18.7744,2,   34.9769,2,  220.6139,2,    4.6595,1,    0.0084,1,      -999,9
     116.0,2,   18.6969,2,   34.9688,2,  219.0928,2,    4.6622,1,    0.0077,1,      -999,9
     118.0,2,   18.6136,2,   34.9599,2,  217.9324,2,    4.6636,1,    0.0083,1,      -999,9
     120.0,2,    18.532,2,   34.9531,2,  216.8797,2,    4.6647,1,    0.0073,1,      -999,9
     122.0,2,   18.4854,2,   34.9478,2,  216.4919,2,    4.6657,1,    0.0068,1,      -999,9
     124.0,2,   18.4394,2,   34.9419,2,  216.2524,2,    4.6662,1,    0.0069,1,      -999,9
     126.0,2,   18.3713,2,   34.9334,2,   215.756,2,    4.6679,1,    0.0064,1,      -999,9
     128.0,2,   18.2941,2,    34.923,2,  215.6582,2,     4.669,1,    0.0053,1,      -999,9
     130.0,2,     18.18,2,   34.9094,2,  215.0588,2,    4.6727,1,    0.0051,1,      -999,9
     132.0,2,   18.1593,2,   34.9068,2,  213.9706,2,    4.6754,1,    0.0051,1,      -999,9
     134.0,2,   18.0795,2,   34.8948,2,  213.8876,2,     4.676,1,     0.005,1,      -999,9
     136.0,2,   17.8671,2,   34.8679,2,  213.6058,2,    4.6794,1,    0.0046,1,      -999,9
     138.0,2,   17.7987,2,     34.86,2,   213.182,2,    4.6822,1,    0.0037,1,      -999,9
     140.0,2,   17.7679,2,   34.8551,2,  213.0594,2,    4.6829,1,    0.0037,1,      -999,9
     142.0,2,   17.7494,2,   34.8511,2,   212.922,2,    4.6835,1,    0.0032,1,      -999,9
     144.0,2,   17.7315,2,   34.8476,2,  212.8031,2,    4.6838,1,     0.003,1,      -999,9
     146.0,2,   17.7119,2,   34.8434,2,  212.6786,2,    4.6841,1,    0.0036,1,      -999,9
     148.0,2,   17.6614,2,   34.8359,2,  212.3587,2,    4.6849,1,    0.0036,1,      -999,9
     150.0,2,   17.6224,2,   34.8293,2,  212.1487,2,    4.6852,1,    0.0028,1,      -999,9
     152.0,2,   17.5709,2,   34.8229,2,  212.2784,2,     4.686,1,    0.0026,1,      -999,9
     154.0,2,   17.4501,2,   34.7999,2,  212.1005,2,    4.6866,1,    0.0025,1,      -999,9
     156.0,2,   17.3419,2,   34.7868,2,  211.5964,2,    4.6877,1,    0.0024,1,      -999,9
     158.0,2,    17.271,2,   34.7759,2,  211.0684,2,    4.6883,1,    0.0024,1,      -999,9
     160.0,2,   17.1643,2,   34.7616,2,  210.9533,2,    4.6889,1,    0.0023,1,      -999,9
     162.0,2,   17.0818,2,   34.7531,2,  210.8229,2,    4.6901,1,    0.0017,1,      -999,9
     164.0,2,   16.9236,2,   34.7286,2,  211.1482,2,     4.691,1,    0.0018,1,      -999,9
     166.0,2,   16.6532,2,   34.6877,2,  210.8871,2,    4.6917,1,    0.0014,1,      -999,9
     168.0,2,   16.5335,2,   34.6729,2,  210.2102,2,    4.6927,1,    0.0013,1,      -999,9
     170.0,2,   16.3412,2,   34.6456,2,  209.9887,2,    4.6935,1,    0.0012,1,      -999,9
     172.0,2,   16.2436,2,   34.6331,2,  209.4188,2,    4.6937,1,    0.0012,1,      -999,9
     174.0,2,   16.1776,2,   34.6235,2,  209.5025,2,    4.6944,1,    0.0013,1,      -999,9
