CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 03909_ct1.csv
#     CTD,20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 39
CASTNO = 9
DATE = 20181122
TIME = 1629
LATITUDE = -19.999900
LONGITUDE = -152.000320
DEPTH =  4336
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   26.9913,2,   36.1641,2,  194.6717,2,    4.6207,1,    0.0171,1,    1.3626,1
       2.0,2,   26.9921,2,   36.1642,2,  194.1937,2,     4.625,1,    0.0171,1,    1.3607,1
       4.0,2,   26.9929,2,   36.1644,2,  194.5185,2,    4.6251,1,    0.0171,1,    1.3576,1
       6.0,2,    26.997,2,    36.164,2,  195.1189,2,    4.6257,1,    0.0171,1,    1.3576,1
       8.0,2,    27.003,2,   36.1636,2,  194.8469,2,    4.6252,1,    0.0171,1,    1.3582,1
      10.0,2,    27.001,2,   36.1639,2,  195.1948,2,    4.6253,1,    0.0174,1,    1.3581,1
      12.0,2,   27.0028,2,   36.1637,2,  195.4371,2,    4.6253,1,    0.0171,1,    1.3562,1
      14.0,2,   27.0038,2,   36.1637,2,  195.3472,2,    4.6246,1,    0.0171,1,     1.352,1
      16.0,2,   27.0051,2,   36.1639,2,  195.3879,2,    4.6255,1,    0.0172,1,    1.3474,1
      18.0,2,   27.0055,2,   36.1643,2,  195.4805,2,    4.6252,1,    0.0173,1,    1.3431,1
      20.0,2,   27.0051,2,   36.1645,2,  195.0977,2,     4.625,1,    0.0171,1,    1.3398,1
      22.0,2,   27.0048,2,   36.1645,2,  195.5719,2,    4.6252,1,     0.017,1,    1.3366,1
      24.0,2,    27.006,2,   36.1642,2,  195.9725,2,    4.6247,1,    0.0172,1,    1.3342,1
      26.0,2,   27.0056,2,   36.1646,2,  195.8879,2,    4.6244,1,    0.0171,1,    1.3321,1
      28.0,2,   27.0055,2,   36.1646,2,  195.7096,2,    4.6248,1,    0.0171,1,    1.3309,1
      30.0,2,   27.0061,2,   36.1644,2,  195.5319,2,    4.6248,1,    0.0171,1,    1.3299,1
      32.0,2,   27.0067,2,   36.1643,2,  195.4327,2,    4.6245,1,    0.0171,1,    1.3289,1
      34.0,2,   27.0056,2,   36.1645,2,  195.7555,2,    4.6245,1,    0.0171,1,    1.3273,1
      36.0,2,   26.9978,2,   36.1661,2,   195.755,2,    4.6236,1,    0.0171,1,    1.3255,1
      38.0,2,   26.9915,2,   36.1672,2,   195.951,2,    4.6248,1,    0.0173,1,     1.324,1
      40.0,2,   26.9456,2,   36.1737,2,   196.488,2,    4.6239,1,    0.0171,1,    1.3222,1
      42.0,2,   26.7382,2,   36.1899,2,  198.4763,2,    4.6203,1,    0.0175,1,    1.3198,1
      44.0,2,   26.4613,2,   36.1957,2,  199.7638,2,    4.6206,1,    0.0176,1,     1.318,1
      46.0,2,   26.3951,2,   36.1954,2,  201.2527,2,    4.6221,1,    0.0174,1,    1.3171,1
      48.0,2,   26.3082,2,   36.1946,2,  201.0832,2,    4.6217,1,    0.0178,1,    1.3166,1
      50.0,2,   26.2582,2,   36.1935,2,   201.413,2,    4.6224,1,    0.0178,1,    1.3165,1
      52.0,2,    26.217,2,   36.1903,2,  201.4673,2,    4.6228,1,    0.0177,1,     1.317,1
      54.0,2,    26.187,2,   36.1836,2,   201.751,2,    4.6215,1,    0.0181,1,    1.3157,1
      56.0,2,   26.0612,2,   36.1644,2,    202.23,2,    4.6212,1,    0.0179,1,    1.3142,1
      58.0,2,   25.9092,2,   36.1465,2,  202.3785,2,    4.6202,1,    0.0184,1,    1.3141,1
      60.0,2,   25.9041,2,    36.145,2,  203.4039,2,    4.6202,1,    0.0182,1,    1.3122,1
      62.0,2,   25.8458,2,   36.1376,2,  203.4884,2,    4.6203,1,    0.0183,1,    1.3119,1
      64.0,2,   25.8362,2,   36.1364,2,  203.7625,2,    4.6199,1,    0.0183,1,     1.312,1
      66.0,2,   25.7735,2,   36.1287,2,  204.0937,2,    4.6188,1,    0.0183,1,    1.3105,1
      68.0,2,   25.7487,2,   36.1228,2,  204.4093,2,    4.6193,1,    0.0187,1,    1.3075,1
      70.0,2,   25.6783,2,   36.1145,2,  204.2311,2,    4.6178,1,    0.0184,1,    1.3063,1
      72.0,2,   25.6414,2,    36.106,2,  204.7966,2,    4.6193,1,    0.0184,1,    1.3051,1
      74.0,2,   25.4075,2,   36.0424,2,  205.9326,2,    4.6191,1,    0.0185,1,    1.3036,1
      76.0,2,   25.1234,2,   35.9576,2,  206.7945,2,    4.6194,1,    0.0191,1,    1.3025,1
