CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 02912_ct1.csv
#     CTD, 20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 29
CASTNO = 12
DATE = 20181110
TIME = 0811
LATITUDE = -0.000040
LONGITUDE = -151.999320
DEPTH =  4438
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
       2.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
       4.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
       6.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
       8.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
      10.0,2,   27.5041,6,   35.2561,6,    196.17,6,       4.0,6,       0.0,6,      -999,9
      12.0,2,   27.5041,2,   35.2561,2,    196.17,2,       4.0,1,       0.0,1,      -999,9
      14.0,2,   27.5041,2,   35.2556,2,  195.8793,2,       4.0,1,       0.0,1,      -999,9
      16.0,2,   27.5041,2,   35.2551,2,  196.2019,2,       4.0,1,       0.0,1,      -999,9
      18.0,2,   27.5117,2,   35.2487,2,  195.9945,2,       4.0,1,       0.0,1,      -999,9
      20.0,2,   27.5095,2,   35.2492,2,  196.0404,2,       4.0,1,       0.0,1,      -999,9
      22.0,2,   27.5013,2,   35.2498,2,  196.0643,2,       4.0,1,       0.0,1,      -999,9
      24.0,2,   27.4957,2,    35.246,2,  196.1572,2,       4.0,1,       0.0,1,      -999,9
      26.0,2,   27.4766,2,   35.2473,2,  196.1996,2,       4.0,1,       0.0,1,      -999,9
      28.0,2,   27.4751,2,    35.245,2,  196.3273,2,       4.0,1,       0.0,1,      -999,9
      30.0,2,   27.4748,2,   35.2447,2,  196.3369,2,       4.0,1,       0.0,1,      -999,9
      32.0,2,   27.4662,2,   35.2506,2,  196.1457,2,       4.0,1,       0.0,1,      -999,9
      34.0,2,   27.4518,2,   35.2466,2,  196.3813,2,       4.0,1,       0.0,1,      -999,9
      36.0,2,   27.4378,2,   35.2432,2,  196.5606,2,       4.0,1,       0.0,1,      -999,9
      38.0,2,   27.4201,2,   35.2431,2,  195.9033,2,       4.0,1,       0.0,1,      -999,9
      40.0,2,   27.4185,2,   35.2417,2,  195.5099,2,       4.0,1,       0.0,1,      -999,9
      42.0,2,   27.4185,2,   35.2409,2,  194.7129,2,       4.0,1,       0.0,1,      -999,9
      44.0,2,   27.4185,2,   35.2405,2,  195.7885,2,       4.0,1,       0.0,1,      -999,9
      46.0,2,   27.4156,2,   35.2422,2,  195.4502,2,       4.0,1,       0.0,1,      -999,9
      48.0,2,   27.4104,2,   35.2456,2,  195.2958,2,       4.0,1,       0.0,1,      -999,9
      50.0,2,   27.4182,2,   35.2392,2,  195.4483,2,       4.0,1,       0.0,1,      -999,9
      52.0,2,   27.4145,2,   35.2414,2,  195.2096,2,       4.0,1,       0.0,1,      -999,9
      54.0,2,   27.4174,2,   35.2452,2,  195.1843,2,       4.0,1,       0.0,1,      -999,9
      56.0,2,   27.4185,2,    35.251,2,  195.3541,2,       4.0,1,       0.0,1,      -999,9
      58.0,2,    27.414,2,   35.2539,2,  195.1255,2,       4.0,1,       0.0,1,      -999,9
      60.0,2,    27.409,2,   35.2572,2,  194.5424,2,       4.0,1,       0.0,1,      -999,9
      62.0,2,    27.409,2,   35.2566,2,  194.8309,2,       4.0,1,       0.0,1,      -999,9
      64.0,2,    27.409,2,   35.2561,2,  194.6713,2,       4.0,1,       0.0,1,      -999,9
      66.0,2,    27.409,2,   35.2555,2,   194.325,2,       4.0,1,       0.0,1,      -999,9
      68.0,2,   27.4076,2,    35.256,2,  194.3035,2,       4.0,1,       0.0,1,      -999,9
      70.0,2,   27.3993,2,   35.2615,2,  193.9851,2,       4.0,1,       0.0,1,      -999,9
      72.0,2,   27.3906,2,   35.2674,2,  193.2348,2,       4.0,1,       0.0,1,      -999,9
      74.0,2,   27.3813,2,   35.2738,2,  193.3536,2,       4.0,1,       0.0,1,      -999,9
      76.0,2,   27.3782,2,   35.2749,2,  193.4035,2,       4.0,1,       0.0,1,      -999,9
      78.0,2,    27.364,2,   35.2721,2,  192.4604,2,       4.0,1,       0.0,1,      -999,9
      80.0,2,   27.3511,2,   35.2808,2,  191.9568,2,       4.0,1,       0.0,1,      -999,9
      82.0,2,   27.3431,2,   35.2863,2,  191.7235,2,       4.0,1,       0.0,1,      -999,9
      84.0,2,   27.3281,2,    35.297,2,  190.6821,2,       4.0,1,       0.0,1,      -999,9
      86.0,2,   27.3109,2,   35.3093,2,  189.1993,2,       4.0,1,       0.0,1,      -999,9
      88.0,2,   27.3016,2,   35.3153,2,  189.3042,2,       4.0,1,       0.0,1,      -999,9
      90.0,2,   27.2851,2,   35.3148,2,  188.0671,2,       4.0,1,       0.0,1,      -999,9
      92.0,2,   27.2514,2,   35.3304,2,  187.2892,2,       4.0,1,       0.0,1,      -999,9
      94.0,2,   27.2318,2,   35.3386,2,  186.2904,2,       4.0,1,       0.0,1,      -999,9
      96.0,2,   27.1984,2,   35.3515,2,  185.9031,2,       4.0,1,       0.0,1,      -999,9
      98.0,2,   27.1412,2,   35.3712,2,  183.5635,2,       4.0,1,       0.0,1,      -999,9
     100.0,2,   27.0895,2,    35.391,2,  182.6523,2,       4.0,1,       0.0,1,      -999,9
     102.0,2,   27.0643,2,    35.404,2,  180.2623,2,       4.0,1,       0.0,1,      -999,9
     104.0,2,   26.9868,2,    35.428,2,  178.3064,2,       4.0,1,       0.0,1,      -999,9
     106.0,2,   26.9051,2,   35.4543,2,   177.691,2,       4.0,1,       0.0,1,      -999,9
     108.0,2,   26.8406,2,   35.4659,2,  176.9585,2,       4.0,1,       0.0,1,      -999,9
     110.0,2,    26.754,2,   35.4899,2,  174.0256,2,       4.0,1,       0.0,1,      -999,9
     112.0,2,   26.5052,2,   35.5349,2,  172.1672,2,       4.0,1,       0.0,1,      -999,9
     114.0,2,   26.3495,2,   35.5647,2,   170.477,2,       4.0,1,       0.0,1,      -999,9
     116.0,2,    26.093,2,   35.5867,2,  166.6019,2,       4.0,1,       0.0,1,      -999,9
     118.0,2,   25.7977,2,   35.6038,2,   160.644,2,       4.0,1,       0.0,1,      -999,9
     120.0,2,   25.6142,2,   35.5909,2,  158.4747,2,       4.0,1,       0.0,1,      -999,9
     122.0,2,   25.1954,2,     35.52,2,  157.0572,2,       4.0,1,       0.0,1,      -999,9
     124.0,2,   24.8568,2,   35.4594,2,  153.9691,2,       4.0,1,       0.0,1,      -999,9
     126.0,2,   24.6158,2,   35.4184,2,  153.2965,2,       4.0,1,       0.0,1,      -999,9
     128.0,2,   24.1209,2,   35.3361,2,  150.7614,2,       4.0,1,       0.0,1,      -999,9
     130.0,2,   23.4446,2,    35.207,2,  143.2162,2,       4.0,1,       0.0,1,      -999,9
     132.0,2,   23.2123,2,   35.1734,2,  139.5614,2,       4.0,1,       0.0,1,      -999,9
     134.0,2,   21.9374,2,   35.0969,2,  139.3872,2,       4.0,1,       0.0,1,      -999,9
     136.0,2,   21.6138,2,   35.2876,2,  137.8961,2,       4.0,1,       0.0,1,      -999,9
