CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 03706_ct1.csv
#     CTD, 20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 37
CASTNO = 6
DATE = 20181119
TIME = 1043
LATITUDE = -15.000080
LONGITUDE = -152.000320
DEPTH =  4865
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   28.4082,6,   36.2461,6,  194.6162,6,    4.6744,6,     0.001,6,      -999,9
       2.0,2,   28.4082,6,   36.2461,6,  194.6162,6,    4.6744,6,     0.001,6,      -999,9
       4.0,2,   28.4082,6,   36.2461,6,  194.6162,6,    4.6744,6,     0.001,6,      -999,9
       6.0,2,   28.4082,6,   36.2461,6,  194.6162,6,    4.6744,6,     0.001,6,      -999,9
       8.0,2,   28.4082,2,   36.2461,2,  194.6162,2,    4.6744,1,     0.001,1,      -999,9
      10.0,2,   28.3444,2,   36.3292,2,  195.3279,2,    4.6724,1,    0.0011,1,      -999,9
      12.0,2,   28.2255,2,   36.3557,2,  195.7004,2,    4.6699,1,    0.0012,1,      -999,9
      14.0,2,   28.1926,2,   36.3647,2,  195.7693,2,    4.6695,1,    0.0012,1,      -999,9
      16.0,2,   28.1896,2,    36.366,2,   196.549,2,    4.6687,1,    0.0012,1,      -999,9
      18.0,2,   28.1858,2,   36.3655,2,   196.109,2,    4.6699,1,    0.0012,1,      -999,9
      20.0,2,   28.1778,2,   36.3632,2,  196.5389,2,    4.6707,1,    0.0011,1,      -999,9
      22.0,2,   28.1625,2,   36.3604,2,   197.103,2,    4.6703,1,    0.0012,1,      -999,9
      24.0,2,   28.1487,2,    36.358,2,    196.67,2,    4.6701,1,    0.0011,1,      -999,9
      26.0,2,   28.1381,2,   36.3588,2,    196.77,2,     4.671,1,    0.0012,1,      -999,9
      28.0,2,   28.1269,2,   36.3616,2,  196.8777,2,    4.6708,1,    0.0011,1,      -999,9
      30.0,2,   28.1311,2,   36.3693,2,  197.0336,2,    4.6711,1,    0.0009,1,      -999,9
      32.0,2,   28.1326,2,   36.3796,2,  197.1954,2,    4.6711,1,     0.001,1,      -999,9
      34.0,2,   28.1231,2,   36.3865,2,  196.9087,2,    4.6715,1,    0.0011,1,      -999,9
      36.0,2,    28.116,2,   36.3861,2,  196.5135,2,     4.672,1,    0.0012,1,      -999,9
      38.0,2,   28.1082,2,   36.3847,2,  196.6828,2,    4.6727,1,    0.0011,1,      -999,9
      40.0,2,   28.1012,2,   36.3851,2,  196.9447,2,    4.6724,1,    0.0012,1,      -999,9
      42.0,2,    28.098,2,    36.391,2,  197.0055,2,    4.6728,1,    0.0012,1,      -999,9
      44.0,2,    28.094,2,   36.3954,2,  196.9351,2,    4.6736,1,     0.001,1,      -999,9
      46.0,2,   28.0974,2,   36.4018,2,  196.9009,2,    4.6742,1,     0.001,1,      -999,9
      48.0,2,   28.0913,2,   36.4008,2,  196.8339,2,    4.6748,1,    0.0011,1,      -999,9
      50.0,2,   28.0863,2,   36.4004,2,  196.7586,2,    4.6747,1,    0.0012,1,      -999,9
      52.0,2,    28.085,2,   36.4012,2,  196.4898,2,    4.6737,1,    0.0012,1,      -999,9
      54.0,2,   28.0778,2,   36.3999,2,   196.826,2,    4.6727,1,    0.0012,1,      -999,9
      56.0,2,   28.0627,2,   36.3962,2,  197.1844,2,    4.6726,1,    0.0012,1,      -999,9
      58.0,2,   28.0447,2,   36.3914,2,  197.0411,2,    4.6719,1,    0.0012,1,      -999,9
      60.0,2,   27.9177,2,   36.3636,2,  197.5756,2,    4.6704,1,    0.0013,1,      -999,9
      62.0,2,   27.7761,2,   36.3333,2,  197.8095,2,    4.6682,1,    0.0013,1,      -999,9
      64.0,2,   27.6665,2,   36.3088,2,  199.1655,2,     4.666,1,    0.0014,1,      -999,9
      66.0,2,   27.6111,2,   36.3008,2,  199.8444,2,    4.6654,1,    0.0013,1,      -999,9
      68.0,2,   27.4964,2,   36.2793,2,  200.6051,2,     4.666,1,    0.0012,1,      -999,9
      70.0,2,     27.34,2,   36.2616,2,  200.7548,2,    4.6672,1,    0.0012,1,      -999,9
      72.0,2,   27.3402,2,   36.2919,2,  201.3192,2,    4.6687,1,    0.0012,1,      -999,9
      74.0,2,   27.2697,2,   36.2777,2,  201.1187,2,    4.6695,1,    0.0014,1,      -999,9
      76.0,2,   27.1388,2,   36.2409,2,  200.8677,2,    4.6704,1,    0.0019,1,      -999,9
      78.0,2,   27.0789,2,   36.2227,2,  201.0168,2,    4.6721,1,    0.0015,1,      -999,9
      80.0,2,   27.0489,2,   36.2227,2,  201.0325,2,    4.6716,1,    0.0016,1,      -999,9
      82.0,2,   27.0825,2,   36.2577,2,  201.3749,2,    4.6716,1,    0.0019,1,      -999,9
      84.0,2,   27.0737,2,   36.2595,2,  201.4757,2,    4.6716,1,    0.0019,1,      -999,9
      86.0,2,   27.0535,2,   36.2522,2,  200.8803,2,    4.6714,1,    0.0025,1,      -999,9
      88.0,2,   26.9973,2,   36.2305,2,  201.1569,2,    4.6697,1,    0.0024,1,      -999,9
      90.0,2,   26.9993,2,   36.2371,2,  201.4538,2,    4.6693,1,    0.0024,1,      -999,9
      92.0,2,   27.0637,2,     36.29,2,  201.2505,2,    4.6708,1,    0.0024,1,      -999,9
      94.0,2,   27.0644,2,   36.2987,2,  200.3521,2,    4.6715,1,    0.0025,1,      -999,9
      96.0,2,   27.0662,2,   36.3129,2,  199.8979,2,    4.6714,1,    0.0024,1,      -999,9
      98.0,2,   27.0749,2,    36.335,2,  199.8382,2,    4.6719,1,    0.0024,1,      -999,9
     100.0,2,   27.0477,2,   36.3486,2,  199.8966,2,    4.6723,1,    0.0025,1,      -999,9
     102.0,2,   26.9989,2,   36.3626,2,  199.4834,2,    4.6722,1,     0.003,1,      -999,9
     104.0,2,   26.9376,2,   36.3581,2,  198.2312,2,    4.6695,1,    0.0032,1,      -999,9
     106.0,2,   26.8791,2,   36.3613,2,  197.5861,2,    4.6718,1,    0.0036,1,      -999,9
     108.0,2,    26.859,2,   36.3574,2,  197.0033,2,    4.6726,1,    0.0038,1,      -999,9
     110.0,2,   26.8327,2,   36.3635,2,  196.7473,2,    4.6721,1,    0.0039,1,      -999,9
     112.0,2,   26.7992,2,   36.3763,2,  196.1189,2,     4.672,1,    0.0039,1,      -999,9
     114.0,2,   26.7803,2,   36.4056,2,   195.887,2,    4.6708,1,    0.0048,1,      -999,9
     116.0,2,   26.7095,2,   36.4083,2,   195.101,2,    4.6672,1,    0.0056,1,      -999,9
     118.0,2,   26.6588,2,    36.405,2,  193.8726,2,    4.6665,1,    0.0065,1,      -999,9
     120.0,2,   26.6295,2,   36.4038,2,  193.1448,2,    4.6662,1,    0.0069,1,      -999,9
     122.0,2,   26.4333,2,   36.3983,2,  193.3227,2,    4.6667,1,    0.0072,1,      -999,9
     124.0,2,    26.322,2,   36.4098,2,  192.3801,2,    4.6622,1,    0.0107,1,      -999,9
     126.0,2,   26.3036,2,   36.4113,2,  190.9647,2,    4.6597,1,    0.0119,1,      -999,9
     128.0,2,   26.2314,2,   36.4177,2,  191.1496,2,    4.6592,1,    0.0127,1,      -999,9
     130.0,2,   26.0727,2,   36.4302,2,  190.1446,2,    4.6576,1,    0.0136,1,      -999,9
     132.0,2,   26.0162,2,   36.4328,2,  189.3533,2,    4.6583,1,     0.013,1,      -999,9
     134.0,2,   25.7676,2,   36.4338,2,  189.7068,2,    4.6587,1,    0.0127,1,      -999,9
     136.0,2,   25.6208,2,   36.4429,2,  189.0467,2,    4.6599,1,    0.0133,1,      -999,9
     138.0,2,   25.4541,2,   36.4339,2,  188.0376,2,    4.6652,1,    0.0123,1,      -999,9
     140.0,2,   25.2731,2,    36.429,2,  185.6644,2,    4.6692,1,    0.0123,1,      -999,9
     142.0,2,   25.0238,2,   36.4145,2,  184.2749,2,    4.6726,1,    0.0101,1,      -999,9
     144.0,2,   24.9161,2,   36.4129,2,  182.3143,2,    4.6752,1,    0.0097,1,      -999,9
     146.0,2,   24.8617,2,   36.4087,2,  181.7943,2,    4.6773,1,    0.0096,1,      -999,9
     148.0,2,   24.7832,2,   36.4044,2,  181.1242,2,    4.6789,1,    0.0096,1,      -999,9
     150.0,2,   24.7013,2,   36.3951,2,  180.6073,2,    4.6812,1,    0.0084,1,      -999,9
     152.0,2,   24.6162,2,   36.3834,2,    180.33,2,     4.682,1,    0.0076,1,      -999,9
     154.0,2,     24.41,2,   36.3503,2,  180.4148,2,    4.6838,1,    0.0073,1,      -999,9
