CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 03309_ct1.csv
#     CTD, 20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 33
CASTNO = 9
DATE = 20181114
TIME = 0015
LATITUDE = -4.999740
LONGITUDE = -152.002620
DEPTH =  5423
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,6,   27.9553,6,   35.5257,6,  196.4757,6,    4.6445,6,    0.0024,6,      -999,9
       2.0,6,   27.9553,6,   35.5257,6,  196.4757,6,    4.6445,6,    0.0024,6,      -999,9
       4.0,2,   27.9554,2,   35.5244,2,   198.266,2,    4.6449,1,    0.0025,1,      -999,9
       6.0,2,   27.9493,2,   35.5255,2,  200.0857,2,    4.6454,1,    0.0024,1,      -999,9
       8.0,2,   27.9321,2,   35.5244,2,  200.6084,2,    4.6456,1,    0.0025,1,      -999,9
      10.0,2,    27.943,2,   35.5249,2,  200.3613,2,    4.6459,1,    0.0024,1,      -999,9
      12.0,2,   27.9302,2,   35.5241,2,  199.8552,2,    4.6464,1,    0.0024,1,      -999,9
      14.0,2,   27.8945,2,   35.5237,2,  200.1309,2,    4.6438,1,    0.0024,1,      -999,9
      16.0,2,   27.8488,2,   35.5228,2,  200.3847,2,    4.6401,1,    0.0033,1,      -999,9
      18.0,2,   27.8407,2,   35.5227,2,  200.5664,2,    4.6393,1,    0.0036,1,      -999,9
      20.0,2,   27.8392,2,   35.5224,2,  200.4761,2,      4.64,1,    0.0037,1,      -999,9
      22.0,2,   27.8384,2,   35.5222,2,  200.0128,2,    4.6396,1,    0.0037,1,      -999,9
      24.0,2,   27.8348,2,   35.5213,2,  200.5622,2,    4.6395,1,     0.004,1,      -999,9
      26.0,2,   27.8334,2,   35.5209,2,  200.3973,2,    4.6395,1,    0.0045,1,      -999,9
      28.0,2,   27.8324,2,   35.5206,2,  200.0223,2,     4.639,1,    0.0046,1,      -999,9
      30.0,2,    27.832,2,   35.5205,2,  200.3763,2,    4.6396,1,    0.0048,1,      -999,9
      32.0,2,   27.8321,2,   35.5204,2,  200.2195,2,    4.6396,1,    0.0049,1,      -999,9
      34.0,2,   27.8308,2,   35.5203,2,    200.56,2,      4.64,1,     0.005,1,      -999,9
      36.0,2,   27.8309,2,   35.5202,2,  200.1605,2,    4.6395,1,     0.005,1,      -999,9
      38.0,2,   27.8311,2,   35.5202,2,   200.022,2,      4.64,1,     0.005,1,      -999,9
      40.0,2,   27.8296,2,   35.5197,2,  200.4852,2,    4.6411,1,    0.0057,1,      -999,9
      42.0,2,   27.8264,2,   35.5192,2,  200.5651,2,     4.641,1,    0.0054,1,      -999,9
      44.0,2,   27.8251,2,   35.5187,2,  200.2648,2,    4.6407,1,    0.0054,1,      -999,9
      46.0,2,   27.8214,2,   35.5184,2,  200.7824,2,      4.64,1,    0.0063,1,      -999,9
      48.0,2,   27.8211,2,   35.5185,2,  200.1983,2,    4.6417,1,    0.0062,1,      -999,9
      50.0,2,   27.8211,2,   35.5186,2,  200.3547,2,    4.6422,1,    0.0061,1,      -999,9
      52.0,2,   27.8204,2,   35.5185,2,  199.9081,2,    4.6417,1,    0.0063,1,      -999,9
      54.0,2,   27.8201,2,   35.5182,2,  200.3391,2,    4.6402,1,    0.0065,1,      -999,9
      56.0,2,   27.8185,2,   35.5179,2,  199.9402,2,     4.642,1,    0.0068,1,      -999,9
      58.0,2,    27.811,2,   35.5165,2,  199.9268,2,    4.6421,1,    0.0068,1,      -999,9
      60.0,2,   27.7971,2,   35.5135,2,  199.8229,2,    4.6431,1,    0.0071,1,      -999,9
      62.0,2,   27.7679,2,    35.509,2,  200.5026,2,     4.642,1,    0.0074,1,      -999,9
      64.0,2,   27.7422,2,   35.5037,2,   200.195,2,    4.6408,1,    0.0083,1,      -999,9
      66.0,2,   27.7153,2,   35.4986,2,  200.3356,2,    4.6376,1,    0.0085,1,      -999,9
      68.0,2,    27.598,2,   35.4755,2,  200.4901,2,    4.6337,1,    0.0096,1,      -999,9
      70.0,2,   27.2933,2,    35.438,2,  200.9639,2,    4.6246,1,    0.0128,1,      -999,9
      72.0,2,   27.1252,2,   35.4174,2,  200.7255,2,    4.6278,1,    0.0141,1,      -999,9
      74.0,2,   27.0089,2,   35.3975,2,  200.2318,2,    4.6313,1,    0.0145,1,      -999,9
      76.0,2,   26.7899,2,   35.3676,2,  198.5992,2,    4.6367,1,    0.0152,1,      -999,9
      78.0,2,   26.7294,2,   35.3604,2,   197.183,2,    4.6412,1,    0.0147,1,      -999,9
      80.0,2,   26.7186,2,   35.3612,2,   197.111,2,     4.645,1,    0.0151,1,      -999,9
      82.0,2,   26.7148,2,   35.3617,2,  196.6991,2,    4.6454,1,     0.016,1,      -999,9
      84.0,2,   26.7038,2,   35.3629,2,  196.4758,2,    4.6502,1,    0.0165,1,      -999,9
      86.0,2,   26.6871,2,   35.3628,2,  195.9924,2,    4.6521,1,    0.0161,1,      -999,9
      88.0,2,   26.6457,2,   35.3543,2,  195.7564,2,    4.6536,1,    0.0155,1,      -999,9
      90.0,2,   26.6114,2,    35.346,2,  195.6243,2,    4.6552,1,    0.0148,1,      -999,9
      92.0,2,   26.5955,2,   35.3422,2,  194.8134,2,    4.6572,1,    0.0151,1,      -999,9
      94.0,2,   26.5976,2,   35.3498,2,  195.0503,2,     4.659,1,    0.0146,1,      -999,9
      96.0,2,   26.6102,2,   35.3605,2,   194.599,2,    4.6593,1,    0.0149,1,      -999,9
      98.0,2,   26.6345,2,   35.3828,2,  194.0034,2,    4.6608,1,    0.0145,1,      -999,9
     100.0,2,   26.6368,2,   35.3858,2,  193.5101,2,    4.6654,1,    0.0145,1,      -999,9
     102.0,2,   26.6341,2,   35.3861,2,  193.1306,2,    4.6679,1,    0.0146,1,      -999,9
     104.0,2,   26.6345,2,   35.3893,2,   193.284,2,     4.668,1,    0.0165,1,      -999,9
     106.0,2,    26.632,2,   35.3916,2,  193.0225,2,    4.6693,1,    0.0136,1,      -999,9
     108.0,2,   26.6273,2,   35.3916,2,  192.8554,2,    4.6716,1,    0.0129,1,      -999,9
     110.0,2,   26.6054,2,     35.39,2,  192.3848,2,    4.6737,1,    0.0119,1,      -999,9
     112.0,2,   26.5789,2,   35.3868,2,  191.7773,2,    4.6754,1,    0.0106,1,      -999,9
     114.0,2,   26.5557,2,   35.3831,2,  191.6208,2,    4.6769,1,    0.0103,1,      -999,9
     116.0,2,   26.5408,2,   35.3813,2,  191.5318,2,    4.6779,1,    0.0093,1,      -999,9
     118.0,2,   26.4874,2,   35.3877,2,  191.5778,2,    4.6788,1,    0.0088,1,      -999,9
     120.0,2,   26.4467,2,   35.4008,2,   190.096,2,    4.6794,1,    0.0093,1,      -999,9
     122.0,2,   26.4164,2,   35.4151,2,  188.9953,2,      4.68,1,    0.0083,1,      -999,9
     124.0,2,   26.3118,2,   35.4486,2,  188.9977,2,    4.6808,1,    0.0081,1,      -999,9
     126.0,2,   26.1901,2,   35.5127,2,  187.0858,2,    4.6831,1,    0.0078,1,      -999,9
     128.0,2,   26.0359,2,   35.5682,2,  185.1837,2,    4.6849,1,    0.0067,1,      -999,9
     130.0,2,    25.757,2,   35.6389,2,   182.226,2,    4.6864,1,    0.0064,1,      -999,9
     132.0,2,   25.5772,2,   35.6796,2,  179.5623,2,    4.6864,1,    0.0058,1,      -999,9
     134.0,2,    25.325,2,    35.744,2,  178.8376,2,    4.6873,1,    0.0063,1,      -999,9
     136.0,2,   24.8771,2,   35.8941,2,  175.6113,2,     4.688,1,    0.0065,1,      -999,9
     138.0,2,    24.702,2,   35.9632,2,  170.2503,2,    4.6899,1,    0.0049,1,      -999,9
     140.0,2,   24.6724,2,   35.9824,2,  167.9204,2,    4.6903,1,    0.0048,1,      -999,9
     142.0,2,   24.6391,2,   36.0364,2,  166.4901,2,    4.6909,1,    0.0048,1,      -999,9
     144.0,2,   24.3829,2,   36.1583,2,  164.5184,2,    4.6914,1,    0.0043,1,      -999,9
     146.0,2,   23.9267,2,   36.1735,2,  161.2579,2,    4.6923,1,    0.0037,1,      -999,9
     148.0,2,   22.4965,2,   36.0239,2,  161.5676,2,     4.693,1,    0.0037,1,      -999,9
     150.0,2,   21.7769,2,   35.9872,2,  159.3299,2,    4.6945,1,    0.0037,1,      -999,9
     152.0,2,   21.4849,2,   35.9675,2,  158.3821,2,    4.6953,1,    0.0037,1,      -999,9
     154.0,2,   21.3051,2,   35.9417,2,  158.3954,2,     4.696,1,    0.0035,1,      -999,9
     156.0,2,   21.0887,2,   35.9154,2,  157.8241,2,    4.6974,1,    0.0035,1,      -999,9
     158.0,2,   20.9409,2,     35.89,2,  156.7478,2,    4.6973,1,    0.0025,1,      -999,9
     160.0,2,   20.3639,2,   35.7851,2,  157.5797,2,    4.6976,1,    0.0026,1,      -999,9
     162.0,2,   19.4554,2,   35.6963,2,  148.0808,2,    4.6978,1,    0.0025,1,      -999,9
     164.0,2,   19.0132,2,    35.625,2,  136.3937,2,    4.6984,1,    0.0024,1,      -999,9
     166.0,2,   18.7847,2,   35.6031,2,  130.7983,2,    4.6984,1,    0.0026,1,      -999,9
     168.0,2,   18.2154,2,   35.5296,2,  122.7348,2,     4.697,1,     0.003,1,      -999,9
     170.0,2,   17.8719,2,   35.4865,2,  113.0661,2,    4.6982,1,    0.0026,1,      -999,9
     172.0,2,   17.6457,2,   35.4614,2,  107.9698,2,    4.6991,1,    0.0025,1,      -999,9
     174.0,2,   17.4427,2,   35.4347,2,  103.8774,2,    4.6991,1,    0.0024,1,      -999,9
     176.0,2,   16.8739,2,    35.365,2,   101.366,2,    4.6993,1,    0.0026,1,      -999,9
     178.0,2,    16.676,2,   35.3533,2,   94.3923,2,    4.6992,1,    0.0026,1,      -999,9
     180.0,2,   16.6063,2,   35.3409,2,   90.0514,2,    4.6996,1,    0.0024,1,      -999,9
     182.0,2,   16.2565,2,   35.2959,2,   89.1211,2,       4.7,1,    0.0025,1,      -999,9
     184.0,2,   15.5336,2,   35.2168,2,   86.0417,2,    4.7007,1,    0.0024,1,      -999,9
     186.0,2,     15.25,2,   35.1853,2,   73.6609,2,    4.7016,1,    0.0024,1,      -999,9
     188.0,2,   15.0045,2,   35.1535,2,   64.1188,2,    4.7017,1,    0.0024,1,      -999,9
     190.0,2,   14.8489,2,   35.1359,2,   59.3392,2,    4.7028,1,    0.0021,1,      -999,9
     192.0,2,   14.7205,2,   35.1214,2,   54.6441,2,    4.7033,1,    0.0022,1,      -999,9
     194.0,2,   14.5367,2,   35.0979,2,   51.3377,2,    4.7037,1,    0.0022,1,      -999,9
