CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 00603_ct1.csv
#     CTD,20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 6
CASTNO = 3
DATE = 20181001
TIME = 1627
LATITUDE = 52.000240
LONGITUDE = -152.000260
DEPTH =  5214
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   12.9895,2,    32.386,2,  265.7503,2,     4.515,1,    0.0787,1,    1.4628,1
       2.0,2,   12.9894,2,   32.3861,2,    265.09,2,    4.5161,1,    0.0786,1,    1.4628,1
       4.0,2,   12.9894,2,   32.3863,2,  264.8164,2,    4.5188,1,    0.0781,1,    1.4621,1
       6.0,2,    12.989,2,   32.3864,2,  265.3025,2,     4.522,1,    0.0761,1,    1.4564,1
       8.0,2,    12.988,2,   32.3868,2,  265.6086,2,    4.5228,1,    0.0795,1,    1.4567,1
      10.0,2,   12.9856,2,   32.3869,2,  264.5726,2,    4.5228,1,    0.0794,1,    1.4569,1
      12.0,2,   12.9864,2,   32.3869,2,  265.5951,2,    4.5235,1,    0.0766,1,    1.4564,1
      14.0,2,   12.9898,2,   32.3866,2,  264.9344,2,    4.5239,1,    0.0742,1,    1.4565,1
      16.0,2,   12.9885,2,   32.3866,2,  264.9054,2,    4.5235,1,    0.0737,1,    1.4566,1
      18.0,2,   12.9903,2,   32.3866,2,  265.2499,2,    4.5231,1,    0.0734,1,    1.4565,1
      20.0,2,   12.9883,2,   32.3867,2,  264.9187,2,    4.5233,1,    0.0746,1,    1.4561,1
      22.0,2,   12.9818,2,   32.3871,2,  265.0936,2,    4.5241,1,    0.0726,1,    1.4551,1
      24.0,2,   12.9814,2,   32.3872,2,  265.3178,2,     4.523,1,    0.0731,1,     1.455,1
      26.0,2,   12.9877,2,   32.3867,2,  264.1638,2,    4.5232,1,    0.0755,1,     1.454,1
      28.0,2,   12.9868,2,   32.3868,2,  263.6134,2,    4.5231,1,    0.0769,1,    1.4533,1
      30.0,2,    12.989,2,   32.3866,2,  264.6565,2,     4.523,1,    0.0758,1,    1.4525,1
      32.0,2,   12.9751,2,   32.3873,2,  263.3188,2,    4.5234,1,     0.076,1,    1.4512,1
      34.0,2,    12.973,2,   32.3872,2,  264.8566,2,    4.5242,1,    0.0753,1,    1.4502,1
      36.0,2,   12.9503,2,   32.3882,2,  264.3867,2,    4.5244,1,     0.073,1,    1.4493,1
      38.0,2,    12.852,2,   32.3832,2,  264.2923,2,    4.5263,1,    0.0745,1,    1.4487,1
      40.0,2,   11.1236,2,   32.4693,2,  248.3797,2,    4.5469,1,    0.0678,1,    1.4484,1
      42.0,2,   10.7594,2,   32.4552,2,  253.8428,2,    4.5631,1,    0.0628,1,     1.448,1
      44.0,2,   10.2588,2,   32.4854,2,  274.5761,2,    4.5696,1,    0.0635,1,    1.4479,1
      46.0,2,   10.1316,2,   32.4806,2,  277.5675,2,    4.5723,1,    0.0602,1,    1.4489,1
      48.0,2,    8.7324,2,   32.5633,2,   278.584,2,     4.587,1,    0.0606,1,    1.4505,1
      50.0,2,     8.127,2,   32.5778,2,  296.6407,2,    4.5897,1,    0.0574,1,     1.453,1
      52.0,2,      7.45,2,   32.6019,2,  303.5479,2,    4.5975,1,     0.056,1,    1.4558,1
      54.0,2,    6.8906,2,   32.6249,2,  309.7512,2,    4.6069,1,    0.0523,1,    1.4586,1
      56.0,2,    6.6977,2,   32.6245,2,    311.07,2,    4.6097,1,    0.0518,1,    1.4636,1
      58.0,2,    6.4139,2,   32.6306,2,  311.9211,2,    4.6163,1,      0.05,1,    1.4668,1
      60.0,2,     6.184,2,   32.6408,2,  313.2302,2,    4.6225,1,    0.0474,1,    1.4715,1
      62.0,2,    6.1265,2,   32.6369,2,  314.8466,2,    4.6267,1,    0.0469,1,    1.4774,1
      64.0,2,    6.0337,2,   32.6389,2,  314.5684,2,    4.6313,1,    0.0439,1,    1.4831,1
      66.0,2,    5.8843,2,   32.6441,2,  313.3065,2,    4.6358,1,    0.0421,1,    1.4881,1
      68.0,2,    5.8316,2,   32.6433,2,  315.2749,2,    4.6373,1,    0.0419,1,     1.495,1
      70.0,2,    5.7258,2,    32.647,2,  313.9929,2,    4.6417,1,    0.0397,1,    1.5004,1
      72.0,2,    5.6917,2,   32.6463,2,  313.5991,2,     4.643,1,    0.0393,1,    1.5073,1
      74.0,2,    5.5852,2,   32.6489,2,  313.1536,2,    4.6466,1,    0.0387,1,    1.5152,1
      76.0,2,     5.522,2,   32.6523,2,  313.4647,2,    4.6553,1,    0.0361,1,    1.5201,1
      78.0,2,    5.5213,2,   32.6487,2,  314.8457,2,    4.6554,1,    0.0368,1,     1.528,1
      80.0,2,     5.432,2,   32.6542,2,  312.7649,2,    4.6595,1,    0.0354,1,     1.533,1
