CTD,20201209CCHSIO
# DATE and TIME:  Merged corrected DATE and TIME headers into CTD files
# References:
#     Cruise report available at https://cchdo.ucsd.edu/cruise/33RR20180918
# CCHDO Citation Information
#     Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#     Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#     Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#     Please see https://cchdo.ucsd.edu/citation or https://cchdo.ucsd.edu for details and examples
# CTD,20200313ODFSIO - Previous Time Stamp. DATE and TIME corrected
# CTD,20190518CCHSIO - Previous Time Stamp. Previous Comments Below
#     SHIP: Roger Revelle
#     Cruise: GEOTRACES, RR1815
#     DATES: 20180918 to 20181125
#     Chief Scientist: Greg Cutter
#     EVENT_CODE = unknown
#     DEPTH_TYPE = unknown
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     STNNBR and CASTNO: removed leading 0s from values to match bottle file.
#     CASTNO: header values for CASTNO were changed to match the file name for the following originator filenames: 00411_ct1.csv,00810_ct1.csv,00812_ct1.csv,00813_ct1.csv,01210_ct1.csv,01212_ct1.csv,01410_ct1.csv,01412_ct1.csv,01413_ct1.csv,01911_ct1.csv,01912_ct1.csv,02111_ct1.csv,02310_ct1.csv,02312_ct1.csv,02313_ct1.csv,02511_ct1.csv,02711_ct1.csv,02910_ct1.csv,02912_ct1.csv,02913_ct1.csv,03111_ct1.csv,03311_ct1.csv,03510_ct1.csv,03512_ct1.csv,03513_ct1.csv,03711_ct1.csv,03910_ct1.csv,03912_ct1.csv
#     Removed erroneous last commas from headers in original file 00702_ct1.csv
#     Original file name: 01605_ct1.csv
#     CTD,20190107ODFSIO - Previous Time Stamp.
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918
SECT_ID = rr1815
STNNBR = 16
CASTNO = 5
DATE = 20181017
TIME = 0055
LATITUDE = 26.999680
LONGITUDE = -151.999940
DEPTH =  5472
INSTRUMENT_ID = 1281
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
       0.0,2,   24.5386,2,   35.4362,2,  209.3715,2,    4.5489,1,    0.0171,1,    1.3968,1
       2.0,2,   24.5227,2,   35.4363,2,  210.2798,2,    4.5498,1,    0.0177,1,    1.3964,1
       4.0,2,   24.5265,2,   35.4364,2,  210.0197,2,    4.5508,1,    0.0173,1,    1.3924,1
       6.0,2,   24.4832,2,   35.4365,2,  208.9202,2,    4.5491,1,    0.0175,1,    1.3902,1
       8.0,2,   24.4622,2,   35.4362,2,  209.2344,2,     4.548,1,    0.0177,1,    1.3883,1
      10.0,2,   24.4546,2,   35.4363,2,  209.6019,2,    4.5473,1,    0.0175,1,    1.3864,1
      12.0,2,   24.4517,2,   35.4362,2,  209.7187,2,    4.5466,1,    0.0181,1,    1.3838,1
      14.0,2,   24.4467,2,    35.436,2,  209.7204,2,     4.546,1,    0.0181,1,    1.3809,1
      16.0,2,   24.4425,2,   35.4358,2,  209.7396,2,    4.5482,1,    0.0179,1,    1.3781,1
      18.0,2,   24.4411,2,   35.4358,2,  209.4863,2,    4.5476,1,    0.0181,1,    1.3752,1
      20.0,2,   24.4392,2,   35.4358,2,  209.2139,2,    4.6172,1,    0.0184,1,     1.373,1
      22.0,2,   24.4391,2,   35.4357,2,  209.0814,2,    4.6323,1,    0.0183,1,    1.3718,1
      24.0,2,   24.4367,2,   35.4356,2,  209.4946,2,    4.6316,1,    0.0183,1,     1.371,1
      26.0,2,   24.4355,2,   35.4356,2,  209.9939,2,    4.6323,1,    0.0183,1,    1.3707,1
      28.0,2,    24.436,2,   35.4357,2,  210.0504,2,    4.6326,1,    0.0184,1,    1.3714,1
      30.0,2,   24.4347,2,   35.4356,2,  209.8673,2,    4.6172,1,    0.0184,1,    1.3715,1
      32.0,2,    24.433,2,   35.4353,2,  210.0225,2,    4.5574,1,    0.0184,1,    1.3714,1
      34.0,2,   24.4324,2,   35.4353,2,  210.1048,2,    4.5481,1,    0.0183,1,    1.3717,1
      36.0,2,   24.4323,2,   35.4353,2,  210.2394,2,    4.5448,1,    0.0186,1,    1.3723,1
      38.0,2,   24.4315,2,    35.435,2,  209.9898,2,    4.5489,1,    0.0184,1,    1.3727,1
      40.0,2,   24.4305,2,   35.4349,2,  209.8831,2,    4.5474,1,    0.0189,1,    1.3724,1
      42.0,2,   24.4286,2,   35.4346,2,  210.2438,2,    4.5454,1,    0.0191,1,    1.3726,1
      44.0,2,   24.4232,2,   35.4337,2,  210.6027,2,    4.5456,1,    0.0195,1,    1.3723,1
